file	line	method	endpoint	source
provider-app/src/screens/facility/FacilityUnifiedCalendarScreen.tsx	16	GET	/provider/facility/calendar	http-client
provider-app/src/screens/lab/LabDashboard.tsx	53	GET	/labs/provider/inbox	http-client
provider-app/src/screens/lab/LabDashboard.tsx	222	GET	/labs/provider/inbox	http-client
provider-app/src/screens/lab/LabDashboard.tsx	239	GET	/labs/samples	http-client
provider-app/src/screens/lab/LabDashboard.tsx	363	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/src/screens/lab/LabDashboard.tsx	372	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/src/screens/lab/LabDashboard.tsx	385	POST	/labs/bookings/${order.id}/assign-technician	http-client
provider-app/src/screens/lab/LabDashboard.tsx	400	PATCH	/labs/bookings/${order.id}/reschedule	http-client
provider-app/src/screens/lab/LabDashboard.tsx	415	PATCH	/labs/bookings/${order.id}/state	http-client
provider-app/src/screens/lab/LabDashboard.tsx	563	GET	/labs/samples	http-client
provider-app/src/screens/lab/LabDashboard.tsx	578	PATCH	/labs/samples/${sam.id}/stage	http-client
provider-app/src/screens/lab/LabDashboard.tsx	766	PATCH	/labs/samples/${sample.id}/stage	http-client
provider-app/src/screens/lab/LabDashboard.tsx	789	PATCH	/labs/samples/${sample.id}/stage	http-client
provider-app/src/screens/lab/LabDashboard.tsx	822	POST	/labs/bookings/${sample.lab_order_id || sample.id}/upload-report	http-client
provider-app/src/screens/lab/LabDashboard.tsx	823	PATCH	/labs/samples/${sample.id}/stage	http-client
provider-app/src/screens/lab/LabDashboard.tsx	883	GET	/labs/packages	http-client
provider-app/src/screens/lab/LabDashboard.tsx	949	POST	/approval-workflow/requests	http-client
provider-app/src/screens/lab/LabDashboard.tsx	1068	GET	/labs/provider/inbox	http-client
provider-app/src/screens/lab/LabDashboard.tsx	1082	PATCH	/labs/bookings/${selectedOrder.id}/insurance	http-client
provider-app/src/screens/lab/LabDashboard.tsx	1381	GET	/provider/capabilities/lab-services	http-client
provider-app/src/screens/lab/LabDashboard.tsx	1393	POST	/approval-workflow/requests	http-client
provider-app/src/screens/lab/LabDashboard.tsx	1414	POST	/approval-workflow/requests	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	83	GET	/provider/jobs/queue?kind=nursing&status=incoming	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	84	GET	/provider/jobs/queue?kind=nursing&status=active	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	85	GET	/provider/jobs/queue?kind=nursing&status=completed	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	142	POST	/nursing/visits/${incomingRequest.id}/respond	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	152	POST	/nursing/visits/${incomingRequest.id}/respond	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	227	POST	/home-care/provider/availability	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	359	GET	/nursing/jobs/active	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	421	POST	/home-care/bookings/${order.id}/respond	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	432	POST	/home-care/bookings/${order.id}/respond	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	507	GET	/provider/nursing/checklist	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	574	POST	/home-care/bookings/${order.id}/check-in	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	720	POST	/nursing/notes	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	766	POST	/home-care/bookings/${order.id}/visit-report	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	845	GET	/provider/nursing/supplies	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	851	POST	/home-care/inventory/request	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	978	POST	/provider-deltas	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1074	POST	/provider-deltas	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1166	POST	/provider-deltas	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1260	POST	/nursing/coverage/verify-gps	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1329	POST	/provider-deltas	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1372	GET	/provider/profile	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1390	PATCH	/provider/profile	http-client
provider-app/src/screens/nursing/NursingDashboard.tsx	1489	POST	/provider/schedule/settings	http-client
provider-app/src/screens/nursing/NursingFieldOps.tsx	67	POST	/nursing/visits/${order.id}/${endpoint}	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	218	GET	/provider/pharmacy/orders/incoming	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	248	POST	/provider/pharmacy/orders/${orderId}/accept	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	269	POST	/provider/pharmacy/orders/${rejectOrderId}/reject	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	373	GET	/pharmacy/prescriptions/${rxNumber}	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	404	POST	/insurance/claims/submit	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	507	POST	/provider/pharmacy/b2b/voice-to-order	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	620	POST	/pharmacy/reports/eod	http-client
provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	969	POST	/provider-deltas	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	88	GET	/radiology/provider/inbox	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	138	GET	/radiology/provider/inbox	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	189	GET	/radiology/bookings/${order.id}	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	192	POST	/radiology/bookings/${currentOrder.id}/${action}	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	200	POST	/radiology/bookings/${currentOrder.id}/insurance-approval	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	207	POST	/radiology/bookings/${currentOrder.id}/abort	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	247	PATCH	/radiology/bookings/${currentOrder.id}/state	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	249	PATCH	/radiology/bookings/${currentOrder.id}/state	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	303	POST	/radiology/bookings/${order.id}/upload-report	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	312	POST	/radiology/bookings/${order.id}/submit-report-for-review	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	318	POST	/radiology/bookings/${order.id}/approve-report	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	390	GET	/provider/capabilities/radiology-services	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	395	POST	/radiology/catalog/delta-request	http-client
provider-app/src/screens/radiology/RadiologyDashboard.tsx	467	POST	/radiology/catalog/delta-request	http-client
provider-app/src/screens/shared/BlueprintScreens.tsx	57	GET	/provider/features/promotions	http-client
provider-app/src/screens/shared/BlueprintScreens.tsx	133	POST	/provider/features/promotions	http-client
provider-app/src/screens/shared/BlueprintScreens.tsx	509	GET	/provider/features/crm/patients/${pat.id}	http-client
provider-app/src/screens/shared/BlueprintScreens.tsx	531	PATCH	/provider/features/crm/patients/${selectedPat.id}	http-client
provider-app/src/screens/shared/BlueprintScreens.tsx	785	POST	/provider/features/referrals	http-client
provider-app/src/screens/shared/LiveKitRoomProvider.tsx	47	POST	/calls/${roomId}/join	apiFetch
provider-app/src/screens/shared/PharmacyChatResponder.tsx	23	GET	/pharmacy/chat/threads/${threadId}/messages	apiFetch
provider-app/src/screens/shared/ProviderHome.tsx	18	GET	/pharmacy/orders/pending	apiFetch
provider-app/src/screens/shared/ProviderHome.tsx	21	GET	/calls/provider/waiting-room	apiFetch
provider-app/src/screens/shared/RealScreens.tsx	19	GET	/provider/reviews	http-client
provider-app/src/screens/shared/RealScreens.tsx	27	POST	/provider/reviews/${id}/reply	http-client
provider-app/src/screens/shared/RealScreens.tsx	116	PUT	/provider/working-hours	http-client
provider-app/src/screens/shared/RealScreens.tsx	164	POST	/auth/change-password	http-client
provider-app/src/screens/shared/RealScreens.tsx	260	POST	/support/tickets	http-client
provider-app/src/screens/shared/RealScreensExtended.tsx	150	POST	/pharmacy/products	http-client
provider-app/src/screens/shared/RealScreensExtended.tsx	205	POST	/pharmacy/shortages/report	http-client
provider-app/src/screens/shared/SharedScreens.tsx	57	GET	/chats/provider	http-client
provider-app/src/screens/shared/SharedScreens.tsx	141	GET	/chats/${conv.id}/messages	http-client
provider-app/src/screens/shared/SharedScreens.tsx	163	POST	/chats/${conv.id}/messages	http-client
provider-app/src/screens/shared/SharedScreens.tsx	285	GET	/provider/notifications	http-client
provider-app/src/screens/shared/SharedScreens.tsx	424	POST	/support/tickets	http-client
provider-app/src/screens/shared/SharedScreens.tsx	817	GET	/provider/dashboard/stats?period=${period}	http-client
provider-app/src/screens/shared/SharedScreens.tsx	975	GET	/provider/banks	http-client
provider-app/src/screens/shared/SharedScreens.tsx	1014	POST	/provider/wallet/withdraw	http-client
provider-app/src/screens/shared/SharedScreens.tsx	2219	GET	/nursing/wallet?provider_id=${user?.id}	http-client
provider-app/src/utils/notifications.ts	56	POST	/push/register	apiFetch
