component	file	line	raw	normalized	classification	backend_candidates
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	247	/provider/jobs/queue?status=active&kind=appointment&today=true	/provider/jobs/queue	MATCHED_ROUTE	GET /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts:275)
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	248	/provider/facility/subaccounts	/provider/facility/subaccounts	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	917	/provider/facility/shifts	/provider/facility/shifts	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	1037	/facility/beds/admission	/facility/beds/admission	MATCHED_ROUTE	POST /facility/beds/admission (backend/src/modules/facility-ops/facility-ops.module.ts:234)
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	1078	/facility/beds/wards	/facility/beds/wards	MATCHED_ROUTE	GET /facility/beds/wards (backend/src/modules/facility-ops/facility-ops.module.ts:219)|POST /facility/beds/wards (backend/src/modules/facility-ops/facility-ops.module.ts:229)
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	1226	/provider/jobs/queue?status=active&kind=appointment&today=true	/provider/jobs/queue	MATCHED_ROUTE	GET /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts:275)
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	1764	/facility/surgeries/book	/facility/surgeries/book	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	1967	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	1984	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	2130	/home-care/bookings/nursing/all	/home-care/bookings/nursing/all	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityDashboard.tsx	2133	/home-care/providers?availability=now	/home-care/providers	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	20	/chat/channels	/chat/channels	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityLeaveRequestsScreen.tsx	33	/provider/leave-requests	/provider/leave-requests	MATCHED_ROUTE	GET /provider/leave-requests (backend/src/modules/provider/leave-requests.controller.ts:6)
provider	provider-app/src/screens/facility/FacilityLeaveRequestsScreen.tsx	44	/provider/leave-requests/action	/provider/leave-requests/action	MATCHED_ROUTE	POST /provider/leave-requests/action (backend/src/modules/provider/leave-requests.controller.ts:12)
provider	provider-app/src/screens/facility/FacilityPatientTrackerScreen.tsx	16	/provider/facility/patients/active	/provider/facility/patients/active	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/facility/FacilityUnifiedCalendarScreen.tsx	16	/provider/facility/calendar	/provider/facility/calendar	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/lab/LabDashboard.tsx	53	/labs/provider/inbox	/labs/provider/inbox	MATCHED_ROUTE	GET /labs/provider/inbox (backend/src/modules/labs/labs.controller.ts:70)
provider	provider-app/src/screens/lab/LabDashboard.tsx	222	/labs/provider/inbox	/labs/provider/inbox	MATCHED_ROUTE	GET /labs/provider/inbox (backend/src/modules/labs/labs.controller.ts:70)
provider	provider-app/src/screens/lab/LabDashboard.tsx	239	/labs/samples	/labs/samples	MATCHED_ROUTE	GET /labs/samples (backend/src/modules/labs/labs.controller.ts:131)
provider	provider-app/src/screens/lab/LabDashboard.tsx	563	/labs/samples	/labs/samples	MATCHED_ROUTE	GET /labs/samples (backend/src/modules/labs/labs.controller.ts:131)
provider	provider-app/src/screens/lab/LabDashboard.tsx	883	/labs/packages	/labs/packages	MATCHED_ROUTE	GET /labs/packages (backend/src/modules/labs/labs.controller.ts:29)
provider	provider-app/src/screens/lab/LabDashboard.tsx	949	/approval-workflow/requests	/approval-workflow/requests	MATCHED_ROUTE	POST /approval-workflow/requests (backend/src/modules/approval-workflow/approval-workflow.module.ts:145)
provider	provider-app/src/screens/lab/LabDashboard.tsx	1068	/labs/provider/inbox	/labs/provider/inbox	MATCHED_ROUTE	GET /labs/provider/inbox (backend/src/modules/labs/labs.controller.ts:70)
provider	provider-app/src/screens/lab/LabDashboard.tsx	1381	/provider/capabilities/lab-services	/provider/capabilities/lab-services	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/lab/LabDashboard.tsx	1393	/approval-workflow/requests	/approval-workflow/requests	MATCHED_ROUTE	POST /approval-workflow/requests (backend/src/modules/approval-workflow/approval-workflow.module.ts:145)
provider	provider-app/src/screens/lab/LabDashboard.tsx	1414	/approval-workflow/requests	/approval-workflow/requests	MATCHED_ROUTE	POST /approval-workflow/requests (backend/src/modules/approval-workflow/approval-workflow.module.ts:145)
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	83	/provider/jobs/queue?kind=nursing&status=incoming	/provider/jobs/queue	MATCHED_ROUTE	GET /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts:275)
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	84	/provider/jobs/queue?kind=nursing&status=active	/provider/jobs/queue	MATCHED_ROUTE	GET /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts:275)
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	85	/provider/jobs/queue?kind=nursing&status=completed	/provider/jobs/queue	MATCHED_ROUTE	GET /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts:275)
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	227	/home-care/provider/availability	/home-care/provider/availability	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	359	/nursing/jobs/active	/nursing/jobs/active	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	507	/provider/nursing/checklist	/provider/nursing/checklist	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	720	/nursing/notes	/nursing/notes	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	845	/provider/nursing/supplies	/provider/nursing/supplies	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	851	/home-care/inventory/request	/home-care/inventory/request	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	978	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1074	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1166	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1260	/nursing/coverage/verify-gps	/nursing/coverage/verify-gps	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1329	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1372	/provider/profile	/provider/profile	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1390	/provider/profile	/provider/profile	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/nursing/NursingDashboard.tsx	1489	/provider/schedule/settings	/provider/schedule/settings	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	218	/provider/pharmacy/orders/incoming	/provider/pharmacy/orders/incoming	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	507	/provider/pharmacy/b2b/voice-to-order	/provider/pharmacy/b2b/voice-to-order	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	620	/pharmacy/reports/eod	/pharmacy/reports/eod	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/pharmacy/PharmacyDashboard.tsx	969	/provider-deltas	/provider-deltas	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	88	/radiology/provider/inbox	/radiology/provider/inbox	MATCHED_ROUTE	GET /radiology/provider/inbox (backend/src/modules/radiology/radiology.controller.ts:73)
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	138	/radiology/provider/inbox	/radiology/provider/inbox	MATCHED_ROUTE	GET /radiology/provider/inbox (backend/src/modules/radiology/radiology.controller.ts:73)
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	390	/provider/capabilities/radiology-services	/provider/capabilities/radiology-services	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	395	/radiology/catalog/delta-request	/radiology/catalog/delta-request	MATCHED_ROUTE	POST /radiology/catalog/delta-request (backend/src/modules/radiology/radiology.controller.ts:135)
provider	provider-app/src/screens/radiology/RadiologyDashboard.tsx	467	/radiology/catalog/delta-request	/radiology/catalog/delta-request	MATCHED_ROUTE	POST /radiology/catalog/delta-request (backend/src/modules/radiology/radiology.controller.ts:135)
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	57	/provider/features/promotions	/provider/features/promotions	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	133	/provider/features/promotions	/provider/features/promotions	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/BlueprintScreens.tsx	785	/provider/features/referrals	/provider/features/referrals	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/ProviderHome.tsx	18	/pharmacy/orders/pending	/pharmacy/orders/pending	MATCHED_ROUTE	GET /pharmacy/orders/:id (backend/src/modules/pharmacy_ops/pharmacy_ops.controller.ts:34)
provider	provider-app/src/screens/shared/ProviderHome.tsx	21	/calls/provider/waiting-room	/calls/provider/waiting-room	MATCHED_ROUTE	GET /calls/provider/waiting-room (backend/src/modules/livekit/livekit.controller.ts:12)
provider	provider-app/src/screens/shared/RealScreens.tsx	19	/provider/reviews	/provider/reviews	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/RealScreens.tsx	116	/provider/working-hours	/provider/working-hours	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/RealScreens.tsx	164	/auth/change-password	/auth/change-password	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/RealScreens.tsx	260	/support/tickets	/support/tickets	MATCHED_ROUTE	GET /support/tickets (backend/src/modules/support/support.controller.ts:20)
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	150	/pharmacy/products	/pharmacy/products	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/RealScreensExtended.tsx	205	/pharmacy/shortages/report	/pharmacy/shortages/report	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/SharedScreens.tsx	57	/chats/provider	/chats/provider	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/SharedScreens.tsx	285	/provider/notifications	/provider/notifications	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/SharedScreens.tsx	424	/support/tickets	/support/tickets	MATCHED_ROUTE	GET /support/tickets (backend/src/modules/support/support.controller.ts:20)
provider	provider-app/src/screens/shared/SharedScreens.tsx	975	/provider/banks	/provider/banks	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/screens/shared/SharedScreens.tsx	1014	/provider/wallet/withdraw	/provider/wallet/withdraw	UNMATCHED_ROUTE_REVIEW	
provider	provider-app/src/utils/notifications.ts	56	/push/register	/push/register	MATCHED_ROUTE	POST /push/register (backend/src/modules/push/push.module.ts:470)
admin	admin-app/web-admin/src/pages/admin/audit-logs.tsx	28	/admin/governance/audit-logs	/admin/governance/audit-logs	MATCHED_ROUTE	POST /admin/governance/:key (backend/src/modules/admin-governance/admin-governance.module.ts:270)|PUT /admin/governance/:id (backend/src/modules/admin-governance/admin-governance.module.ts:338)|GET /admin/governance/audit-logs (backend/src/modules/admin-web-core/controllers/admin-governance.controller.ts:28)
admin	admin-app/web-admin/src/pages/admin/disputes.tsx	30	/admin/disputes	/admin/disputes	UNMATCHED_ROUTE_REVIEW	
admin	admin-app/web-admin/src/pages/admin/nursing-portal.tsx	15	/admin/nursing/requests	/admin/nursing/requests	UNMATCHED_ROUTE_REVIEW	
admin	admin-app/web-admin/src/pages/admin/provider-audits.tsx	13	/admin/provider-deltas/pending	/admin/provider-deltas/pending	UNMATCHED_ROUTE_REVIEW	
admin	admin-app/web-admin/src/pages/admin/users-management.tsx	16	/admin/users	/admin/users	UNMATCHED_ROUTE_REVIEW	
